sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,tempo_time_1,tempo_time_2,tempo_time_3,chroma_time_1,chroma_time_2,chroma_time_3,combined_segments,tempo_seg_0,chroma_seg_0,tempo_seg_1,chroma_seg_1,tempo_seg_2,chroma_seg_2,tempo_seg_3,chroma_seg_3
0.655,0.886,1,-5.496,1,0.237,0.0827,0.308,0.0996,0.642,123.452,4,6xlhKKbbx7pHW6F1oXW2bf,['0gXx2aQ2mfovDfqCw10MQC'],"['glitch hop', 'brostep', 'vapor twitch', 'electronic trap']",Which Way,G Jones,G Jones - Which Way.mp3,178.78,G minor,0.5408724111835587,6A,125.0,39.946666666666665,65.67466666666667,176.85333333333332,56.64,142.592,147.98933333333332,"['0', '39.947t', '56.64c', '65.675t', '142.592c', '147.989c', '176.853t', '178.78']","(0, 39.946666666666665)","(0, 56.64)","(39.946666666666665, 65.67466666666667)","(56.64, 142.592)","(65.67466666666667, 176.85333333333332)","(142.592, 147.98933333333332)","(176.85333333333332, 178.78)","(147.98933333333332, 178.78)"
0.762,0.797,5,-2.71,1,0.135,0.117,0.0,0.202,0.525,122.066,4,5kgqTe1BM720OjU78TGYDw,"['4sTQVOfp9vEMCemLw50sbu', '6mPZJXtFVaakznkRxdgWtC']","['pop dance', 'edm', 'dance pop', 'pop']",Tell Me You Love Me,"Galantis, Throttle","Galantis, Throttle - Tell Me You Love Me.mp3",190.4,G major,0.5226437071644362,9B,122.28260869565216,46.42133333333334,73.09866666666667,151.78666666666666,47.22133333333333,108.24533333333332,156.85333333333332,"['0', '46.421tc', '73.099t', '108.245c', '151.787t', '156.853c', '190.4']","(0, 46.42133333333334)","(0, 47.22133333333333)","(46.42133333333334, 73.09866666666667)","(47.22133333333333, 108.24533333333332)","(73.09866666666667, 151.78666666666666)","(108.24533333333332, 156.85333333333332)","(151.78666666666666, 190.4)","(156.85333333333332, 190.4)"
0.569,0.791,6,-6.757,1,0.0355,0.143,0.655,0.109,0.298,139.78,4,2QbTsEUF97LixvDbyKUdCj,"['4kubsO16bEfCADaVUyoYb6', '7MoIc5s9KXolCBH1fy9kkw', '4AGwPDdh1y8hochNzHy5HC']","['nu disco', 'indie rock', 'indietronica', 'shimmer pop', 'metropopolis', 'vapor twitch', 'future bass', 'eugene indie', 'indie pop', 'art pop', 'philly indie', 'chillwave']",Maybes,"Giraffage, Japanese Breakfast","Giraffage, Japanese Breakfast - Maybes.mp3",249.866,F# major,0.7220176881178653,2B,140.625,27.594666666666665,92.90666666666668,108.896,27.562666666666665,79.08266666666667,216.58666666666667,"['0', '27.595t', '79.083c', '92.907t', '108.896t', '216.587c', '249.866']","(0, 27.594666666666665)","(0, 27.562666666666665)","(27.594666666666665, 92.90666666666668)","(27.562666666666665, 79.08266666666667)","(92.90666666666668, 108.896)","(79.08266666666667, 216.58666666666667)","(108.896, 249.866)","(216.58666666666667, 249.866)"
0.61,0.622,11,-8.05,0,0.0985,0.524,0.0104,0.354,0.467,135.835,4,10hFslvFmtAfmEUhcCHyE3,"['6M7RdR9ZP52h2mfNLmiHtU', '2Ju0kEPJxYUo0XM2PNUGeL']","['dutch house', 'dominican indie', 'brostep', 'edm', 'pop dance', 'electro house', 'electronic trap']",True Romance,"Good Times Ahead, Jarina De Marco, Chris Lake",Good Times Ahead - True Romance (feat. Jarina De Marco) - Chris Lake Remix.mp3,289.304,F major,0.4189170062910898,7B,125.0,87.328,112.13866666666668,189.6853333333333,204.992,224.36266666666663,284.5226666666667,"['0', '87.328t', '112.139t', '189.685t', '204.992c', '224.363c', '284.523c', '289.304']","(0, 87.328)","(0, 204.992)","(87.328, 112.13866666666668)","(204.992, 224.36266666666663)","(112.13866666666668, 189.6853333333333)","(224.36266666666663, 284.5226666666667)","(189.6853333333333, 289.304)","(284.5226666666667, 289.304)"
0.244,0.721,1,-4.715,1,0.0354,0.0272,0.0,0.145,0.114,98.825,4,4H1FdAyWZBNzwcHFQYeGy6,"['2Hchwjfl1DioXcIwbOJkus', '229NvsczXKwdH0DkPg4uwT']",['future bass'],Wishes,"Grant, McCall","Grant, McCall - Wishes.mp3",241.35,B major,0.7756669809501315,1B,100.44642857142856,121.03466666666668,216.20266666666663,239.30666666666667,74.528,112.42666666666666,223.2213333333333,"['0', '74.528c', '112.427c', '121.035t', '216.203t', '223.221c', '239.307t', '241.35']","(0, 121.03466666666668)","(0, 74.528)","(121.03466666666668, 216.20266666666663)","(74.528, 112.42666666666666)","(216.20266666666663, 239.30666666666667)","(112.42666666666666, 223.2213333333333)","(239.30666666666667, 241.35)","(223.2213333333333, 241.35)"
0.547,0.96,11,-1.257,0,0.367,0.0268,0.0228,0.874,0.476,149.971,4,7xa7Rlg9vLEyncnxAfcoRU,['25oLRSUjJk4YHNUsQXk7Ut'],"['glitch hop', 'jazztronica', 'livetronica', 'jamtronica']",Laser Fire,GRiZ,GRiZ - Laser Fire.mp3,213.808,G# minor,0.5315695008139886,1A,148.02631578947367,38.15466666666666,77.216,159.8826666666667,162.496,172.608,211.4773333333333,"['0', '38.155t', '77.216t', '159.883tc', '172.608c', '211.477c', '213.808']","(0, 38.15466666666666)","(0, 162.496)","(38.15466666666666, 77.216)","(162.496, 172.608)","(77.216, 159.8826666666667)","(172.608, 211.4773333333333)","(159.8826666666667, 213.808)","(211.4773333333333, 213.808)"
0.618,0.956,4,-3.062,0,0.0435,0.0205,0.33,0.219,0.772,100.02,4,0qNGrApRFbmdoD7t436U44,['25oLRSUjJk4YHNUsQXk7Ut'],"['glitch hop', 'jazztronica', 'livetronica', 'jamtronica']",Your Light,GRiZ,GRiZ - Your Light.mp3,235.568,F major,0.5300134040831257,7B,100.44642857142856,115.43466666666669,151.52,230.976,4.8,18.016,230.4533333333333,"['0', '4.8c', '18.016c', '115.435t', '151.52t', '230.976t', '235.568']","(0, 115.43466666666669)","(0, 4.8)","(115.43466666666669, 151.52)","(4.8, 18.016)","(151.52, 230.976)","(18.016, 230.4533333333333)","(230.976, 235.568)","(230.4533333333333, 235.568)"
0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,4,7Llqq3e3Hf4ICVJNBi2muE,['1YYJxpOXYk1z1WtqdeLMkn'],"['bass house', 'dubstep', 'gaming dubstep', 'complextro', 'filthstep', 'electro house', 'electronic trap']",Infinite,Habstrakt,Habstrakt - Infinite.mp3,230.387,F# minor,0.5462026995805985,11A,125.0,46.29333333333334,121.10933333333334,137.78133333333332,53.45066666666666,62.144,222.464,"['0', '46.293t', '53.451c', '62.144c', '121.109t', '137.781t', '222.464c', '230.387']","(0, 46.29333333333334)","(0, 53.45066666666666)","(46.29333333333334, 121.10933333333334)","(53.45066666666666, 62.144)","(121.10933333333334, 137.78133333333332)","(62.144, 222.464)","(137.78133333333332, 230.387)","(222.464, 230.387)"
0.842,0.904,9,-3.791,0,0.21,0.0454,0.0751,0.107,0.479,127.992,4,2M6q0h0VkO82wjSADnE3i9,"['1YYJxpOXYk1z1WtqdeLMkn', '67dClEyrx8SQ6gqe7r8PR4']","['bass house', 'dubstep', 'gaming dubstep', 'complextro', 'filthstep', 'electro house', 'electronic trap']",I Wanna,"Habstrakt, Jace Mek","Habstrakt, Jace Mek - I Wanna.mp3",195.926,D# minor,0.2955913933210288,2A,127.8409090909091,44.23466666666667,105.77066666666668,129.57866666666666,14.346666666666666,136.3733333333333,165.376,"['0', '14.347c', '44.235t', '105.771t', '129.579t', '136.373c', '165.376c', '195.926']","(0, 44.23466666666667)","(0, 14.346666666666666)","(44.23466666666667, 105.77066666666668)","(14.346666666666666, 136.3733333333333)","(105.77066666666668, 129.57866666666666)","(136.3733333333333, 165.376)","(129.57866666666666, 195.926)","(165.376, 195.926)"
0.824,0.869,2,-4.793,1,0.0589,0.012,0.815,0.0991,0.368,129.0,4,3oQqVMMXp8oWftP8k524JS,"['1YYJxpOXYk1z1WtqdeLMkn', '2sfSQ1BOzaFQa3LZj6OGwD', '46z8E62fwg6cqxCLNB1FrI']","['tech house', 'bassline', 'bass house', 'vapor twitch', 'dubstep', 'gaming dubstep', 'complextro', 'filthstep', 'electro house', 'electronic trap']",Movie - SQWAD Remix,"Habstrakt, josh pan, SQWAD","Habstrakt, josh pan - Movie - SQWAD Remix.mp3",260.465,F minor,0.5474246584698046,4A,127.8409090909091,29.290666666666667,72.46933333333334,249.952,29.23733333333333,59.47733333333333,249.5893333333333,"['0', '29.291t', '59.477c', '72.469t', '249.952t', '260.465']","(0, 29.290666666666667)","(0, 29.23733333333333)","(29.290666666666667, 72.46933333333334)","(29.23733333333333, 59.47733333333333)","(72.46933333333334, 249.952)","(59.47733333333333, 249.5893333333333)","(249.952, 260.465)","(249.5893333333333, 260.465)"
0.544,0.285,4,-6.049,1,0.0289,0.917,0.00024,0.0977,0.126,78.973,4,3rJlE3EHSZcjOVI5fJZpgR,['5wVJpXzuKV6Xj7Yhsf2uYx'],['k-indie'],MIRROR,HANRORO,HANRORO - MIRROR.mp3,278.195,G# major,0.7895649817346255,4B,152.02702702702703,69.14133333333334,170.99733333333333,255.1253333333333,70.31466666666667,170.368,243.584,"['0', '69.141tc', '170.997t', '243.584c', '255.125t', '278.195']","(0, 69.14133333333334)","(0, 70.31466666666667)","(69.14133333333334, 170.99733333333333)","(70.31466666666667, 170.368)","(170.99733333333333, 255.1253333333333)","(170.368, 243.584)","(255.1253333333333, 278.195)","(243.584, 278.195)"
0.731,0.647,0,-5.527,1,0.0486,0.0284,0.0191,0.0937,0.598,114.972,4,4WYmqQ1SBd43qmJU9k4b7n,"['7aUSp5cOZlwEtd5zPC795k', '00CYRdkMnA0mwfy1VQPA7X']","['canadian electronic', 'complextro', 'vapor twitch', 'future bass']",Tell Me - Ellis Remix,"Haywyre, ellis",Haywyre - Tell Me - Ellis Remix.mp3,172.515,D# minor,0.2627795909213457,2A,114.79591836734694,49.64266666666666,82.848,100.576,48.842666666666666,82.76266666666666,98.92266666666669,"['0', '49.643t', '82.848t', '100.576t', '172.515']","(0, 49.64266666666666)","(0, 48.842666666666666)","(49.64266666666666, 82.848)","(48.842666666666666, 82.76266666666666)","(82.848, 100.576)","(82.76266666666666, 98.92266666666669)","(100.576, 172.515)","(98.92266666666669, 172.515)"
0.527,0.983,11,-1.398,1,0.252,0.00272,0.564,0.192,0.339,128.225,4,5RRpWmpLVnZPukWYaedmsa,['43tAs3kRWvyu1B7eZOv2pp'],"['brostep', 'electronic trap', 'dubstep']",Move Mint - VIP,Herobust,Herobust - Move Mint - VIP.mp3,214.63,G# minor,0.3389592145524867,1A,127.8409090909091,75.63733333333333,142.432,163.17866666666666,103.17866666666669,134.976,160.46933333333334,"['0', '75.637t', '103.179c', '134.976c', '142.432t', '163.179t', '214.63']","(0, 75.63733333333333)","(0, 103.17866666666669)","(75.63733333333333, 142.432)","(103.17866666666669, 134.976)","(142.432, 163.17866666666666)","(134.976, 160.46933333333334)","(163.17866666666666, 214.63)","(160.46933333333334, 214.63)"
0.84,0.972,10,0.537,1,0.41,0.00316,0.00285,0.462,0.411,127.967,4,6WSbkV1MLI8jN7Tk85L0uC,['43tAs3kRWvyu1B7eZOv2pp'],"['brostep', 'electronic trap', 'dubstep']",WTF VIP - Herobust VIP Mix,Herobust,Herobust - WTF VIP - Herobust VIP Mix.mp3,210.0,G minor,0.3709700847279728,6A,127.8409090909091,30.090666666666667,60.64,199.14666666666668,30.186666666666667,59.14666666666667,144.128,"['0', '30.091tc', '60.64t', '144.128c', '199.147t', '210.0']","(0, 30.090666666666667)","(0, 30.186666666666667)","(30.090666666666667, 60.64)","(30.186666666666667, 59.14666666666667)","(60.64, 199.14666666666668)","(59.14666666666667, 144.128)","(199.14666666666668, 210.0)","(144.128, 210.0)"
0.623,0.864,9,-4.766,1,0.0631,0.157,2.21e-05,0.0551,0.685,165.968,4,3lHduAzkZfhCIBORbcyc98,['7lbSsjYACZHn1MSDXPxNF2'],"['j-pop', 'japanese singer-songwriter', 'classic j-pop', 'anime']",Give Me A Reason,Hikaru Utada,Hikaru Utada - Give Me A Reason.mp3,387.367,D# major,0.8817340825314597,5B,110.29411764705884,70.112,160.384,378.82666666666665,25.834666666666667,210.976,228.3093333333333,"['0', '25.835c', '70.112t', '160.384t', '210.976c', '228.309c', '378.827t', '387.367']","(0, 70.112)","(0, 25.834666666666667)","(70.112, 160.384)","(25.834666666666667, 210.976)","(160.384, 378.82666666666665)","(210.976, 228.3093333333333)","(378.82666666666665, 387.367)","(228.3093333333333, 387.367)"
0.746,0.694,6,-7.639,1,0.0555,0.112,2.56e-06,0.119,0.577,93.992,4,5ry0F78a9G1SVPantWhZpK,['7lbSsjYACZHn1MSDXPxNF2'],"['j-pop', 'japanese singer-songwriter', 'classic j-pop', 'anime']",time will tell,Hikaru Utada,Hikaru Utada - time will tell.mp3,324.655,A major,0.6734589651279029,11B,92.21311475409836,55.328,168.07466666666667,302.09066666666666,21.930666666666667,304.68266666666665,308.96,"['0', '21.931c', '55.328t', '168.075t', '302.091t', '308.96c', '324.655']","(0, 55.328)","(0, 21.930666666666667)","(55.328, 168.07466666666667)","(21.930666666666667, 304.68266666666665)","(168.07466666666667, 302.09066666666666)","(304.68266666666665, 308.96)","(302.09066666666666, 324.655)","(308.96, 324.655)"
0.285,0.782,7,-6.243,0,0.126,0.0189,0.0233,0.0994,0.0793,149.951,3,501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,119.6808510638298,61.36533333333333,75.44533333333334,128.93866666666668,14.464,139.424,170.67733333333334,"['0', '14.464c', '61.365t', '75.445t', '128.939t', '139.424c', '170.677c', '191.659']","(0, 61.36533333333333)","(0, 14.464)","(61.36533333333333, 75.44533333333334)","(14.464, 139.424)","(75.44533333333334, 128.93866666666668)","(139.424, 170.67733333333334)","(128.93866666666668, 191.659)","(170.67733333333334, 191.659)"
0.72,0.743,2,-7.861,1,0.0816,0.00555,0.562,0.433,0.176,125.027,4,2ez05kaHbFLyu70MMSNQpA,['18Eu7uJEMPWwwt1QUdCglQ'],[],Bass In Yo Face,INZO,INZO - Bass In Yo Face.mp3,185.891,A minor,0.4147772060598139,8A,125.0,59.562666666666665,142.12266666666667,172.91733333333335,40.992,62.28266666666666,172.68266666666668,"['0', '40.992c', '59.563tc', '142.123t', '172.917t', '185.891']","(0, 59.562666666666665)","(0, 40.992)","(59.562666666666665, 142.12266666666667)","(40.992, 62.28266666666666)","(142.12266666666667, 172.91733333333335)","(62.28266666666666, 172.68266666666668)","(172.91733333333335, 185.891)","(172.68266666666668, 185.891)"
0.431,0.674,2,-4.725,1,0.346,0.0884,0.000805,0.106,0.168,207.147,4,2KFy8Mmkp1OvzXst0QxLyh,"['18Eu7uJEMPWwwt1QUdCglQ', '3ekno9ZGX4ccxPQbAbMfeR', '2twGthIPnZl1icD7K2jXx3']",[],Let It Slide,"INZO, Blookah, Leo Napier","INZO, Blookah, Leo Napier - Let It Slide.mp3",221.539,A# minor,0.3977170650531386,3A,104.16666666666669,17.216,138.48533333333333,166.016,64.08533333333334,138.77333333333334,156.416,"['0', '17.216t', '64.085c', '138.485tc', '156.416c', '166.016t', '221.539']","(0, 17.216)","(0, 64.08533333333334)","(17.216, 138.48533333333333)","(64.08533333333334, 138.77333333333334)","(138.48533333333333, 166.016)","(138.77333333333334, 156.416)","(166.016, 221.539)","(156.416, 221.539)"
0.838,0.634,11,-7.018,1,0.258,0.101,0.13,0.143,0.526,163.0,4,0VYchQkqpeEyh95D1pWqy2,"['6aaMZ3fcfLv4tEbmY7bjRM', '4E2rKHVDssGJm2SCDOMMJB', '2TYRz7cFNZNPLUWRijsJNL']","['tennessee hip hop', 'alternative r&b', 'hip hop', 'rap', 'underground hip hop']",Wat U Sed,"Isaiah Rashad, Doechii, Kal Banx",Isaiah Rashad - Wat U Sed (feat. Doechii & Kal Banx).mp3,176.683,A minor,0.5424365460417708,8A,108.17307692307692,11.68,165.13066666666666,167.232,11.637333333333334,17.450666666666667,161.92,"['0', '11.68t', '17.451c', '161.92c', '167.232t', '176.683']","(0, 11.68)","(0, 11.637333333333334)","(11.68, 165.13066666666666)","(11.637333333333334, 17.450666666666667)","(165.13066666666666, 167.232)","(17.450666666666667, 161.92)","(167.232, 176.683)","(161.92, 176.683)"
0.848,0.708,1,-4.811,0,0.0599,0.483,0.00582,0.163,0.835,110.031,4,72jA4yrxxWkefvFUujVaN7,['0dUYLC7DLjeS8gIh8cz2Pq'],['alternative r&b'],Rendezvous,Jenevieve,Jenevieve - Rendezvous.mp3,176.893,B minor,0.810159528653356,10A,110.29411764705884,18.090666666666667,143.488,174.28266666666667,138.70933333333332,141.248,173.62133333333333,"['0', '18.091t', '143.488t', '174.283t', '176.893']","(0, 18.090666666666667)","(0, 138.70933333333332)","(18.090666666666667, 143.488)","(138.70933333333332, 141.248)","(143.488, 174.28266666666667)","(141.248, 173.62133333333333)","(174.28266666666667, 176.893)","(173.62133333333333, 176.893)"
0.931,0.238,5,-14.039,0,0.426,0.0439,0.0735,0.0975,0.434,114.963,4,1GOEgRr0Mm0mDjGisgnC6y,['2tW7TitNzNibILuWCEhBLS'],"['vapor twitch', 'future bass']",Jam,JNTHN STEIN,JNTHN STEIN - Jam.mp3,216.361,C minor,0.3258359057598466,5A,114.79591836734694,19.946666666666665,115.73333333333332,147.04,30.912,113.74933333333334,149.056,"['0', '19.947t', '30.912c', '115.733t', '147.04tc', '216.361']","(0, 19.946666666666665)","(0, 30.912)","(19.946666666666665, 115.73333333333332)","(30.912, 113.74933333333334)","(115.73333333333332, 147.04)","(113.74933333333334, 149.056)","(147.04, 216.361)","(149.056, 216.361)"
0.771,0.59,2,-8.038,1,0.0289,0.625,0.492,0.143,0.865,110.006,4,6cOGSlZKf1nJMiNs13qZnq,['1AbLfK2cwcwDcmiqyHQVF8'],[],HONEYMOON,Jo Hill,Jo Hill - HONEYMOON.mp3,193.714,A# major,0.8588998063160627,6B,110.29411764705884,16.213333333333335,35.754666666666665,117.504,9.002666666666666,17.141333333333332,174.44266666666667,"['0', '9.003c', '16.213tc', '35.755t', '117.504t', '174.443c', '193.714']","(0, 16.213333333333335)","(0, 9.002666666666666)","(16.213333333333335, 35.754666666666665)","(9.002666666666666, 17.141333333333332)","(35.754666666666665, 117.504)","(17.141333333333332, 174.44266666666667)","(117.504, 193.714)","(174.44266666666667, 193.714)"
0.704,0.523,1,-10.533,1,0.034,0.226,3.18e-05,0.142,0.917,128.016,4,6IM6my88zQCsfcibBqKl2L,"['2izgD6xMmNboivbb1A6PHE', '2Y65mGq91IEC2tfXNotVQ2']",[],Come and Go,"jomm, readyaimfire27","jomm, readyaimfire27 - Come and Go.mp3",203.027,E major,0.4842786452674018,12B,127.8409090909091,15.989333333333333,45.00266666666667,61.077333333333335,15.509333333333334,195.31733333333327,200.8,"['0', '15.989t', '45.003t', '61.077t', '195.317c', '200.8c', '203.027']","(0, 15.989333333333333)","(0, 15.509333333333334)","(15.989333333333333, 45.00266666666667)","(15.509333333333334, 195.31733333333327)","(45.00266666666667, 61.077333333333335)","(195.31733333333327, 200.8)","(61.077333333333335, 203.027)","(200.8, 203.027)"
0.781,0.663,1,-4.435,0,0.0664,0.0506,0.0011,0.0693,0.653,125.947,4,0uoAGXa0d4KrOtNHmFdFnb,"['1qq5e02CcWNFqZMbmdrIcj', '1DNFG0VEHD2Vk5ESUEPuOM']","['pop edm', 'dutch house']",I Don't Speak French (Adieu),"Jonas Aden, RebMoe","Jonas Aden, RebMoe - I Don't Speak French (Adieu).mp3",137.896,G# minor,0.4264225809127371,1A,125.0,30.965333333333334,74.848,106.76266666666666,30.858666666666668,75.776,89.888,"['0', '30.965t', '74.848tc', '89.888c', '106.763t', '137.896']","(0, 30.965333333333334)","(0, 30.858666666666668)","(30.965333333333334, 74.848)","(30.858666666666668, 75.776)","(74.848, 106.76266666666666)","(75.776, 89.888)","(106.76266666666666, 137.896)","(89.888, 137.896)"
0.767,0.672,6,-5.88,1,0.0453,0.506,0.000119,0.0501,0.924,127.996,4,5rHg6ZHa58QpapXBFCpbRp,['1bkxOwOWP9R4SzB6poMhtQ'],['uk pop'],jealous in my dreams,Josie Man,Josie Man - jealous in my dreams.mp3,174.398,A minor,0.5856442232082125,8A,127.8409090909091,19.498666666666665,127.09333333333332,141.16266666666667,127.17866666666669,146.12266666666667,172.18133333333333,"['0', '19.499t', '127.093tc', '141.163tc', '172.181c', '174.398']","(0, 19.498666666666665)","(0, 127.17866666666669)","(19.498666666666665, 127.09333333333332)","(127.17866666666669, 146.12266666666667)","(127.09333333333332, 141.16266666666667)","(146.12266666666667, 172.18133333333333)","(141.16266666666667, 174.398)","(172.18133333333333, 174.398)"
0.675,0.993,0,-1.887,0,0.106,0.00241,0.594,0.158,0.103,136.012,4,4kHBHWImDEER3i2iV7zyrJ,['24neLwyYRyj4ItaGnFeIT0'],"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",4AM,JOYRYDE,JOYRYDE - 4AM.mp3,269.123,F minor,0.6952827136228207,4A,137.1951219512195,42.60266666666666,203.648,241.13066666666663,14.965333333333334,42.016,242.09066666666664,"['0', '14.965c', '42.603t', '203.648t', '241.131tc', '269.123']","(0, 42.60266666666666)","(0, 14.965333333333334)","(42.60266666666666, 203.648)","(14.965333333333334, 42.016)","(203.648, 241.13066666666663)","(42.016, 242.09066666666664)","(241.13066666666663, 269.123)","(242.09066666666664, 269.123)"
0.689,0.351,4,-8.691,0,0.0632,0.32,0.864,0.348,0.162,75.006,4,2MsgPJQZMfAoDyXAfqqPZs,['55FVjkpZs1zuo3zqBgrKtC'],"['melodic dubstep', 'future bass']",I Feel It,Kaivon,Kaivon - I Feel It.mp3,164.541,G# minor,0.8157601986131778,1A,148.02631578947367,64.128,96.192,121.248,108.43733333333331,122.02666666666669,154.95466666666667,"['0', '64.128t', '96.192t', '108.437c', '121.248tc', '154.955c', '164.541']","(0, 64.128)","(0, 108.43733333333331)","(64.128, 96.192)","(108.43733333333331, 122.02666666666669)","(96.192, 121.248)","(122.02666666666669, 154.95466666666667)","(121.248, 164.541)","(154.95466666666667, 164.541)"
0.814,0.619,5,-5.488,0,0.0377,0.0043,3.38e-05,0.241,0.831,118.001,4,6rSYU9zEUCwbW1PN8LgPfZ,['6TQj5BFPooTa08A7pk8AQ1'],"['progressive electro house', 'vocal house', 'progressive house', 'edm', 'pop dance', 'electro house']",Hot Wheels,Kaskade,Kaskade - Hot Wheels.mp3,163.112,G minor,0.6201177501705385,6A,117.1875,55.22133333333333,80.576,113.09866666666667,7.776,55.232,81.29066666666667,"['0', '7.776c', '55.221tc', '80.576tc', '113.099t', '163.112']","(0, 55.22133333333333)","(0, 7.776)","(55.22133333333333, 80.576)","(7.776, 55.232)","(80.576, 113.09866666666667)","(55.232, 81.29066666666667)","(113.09866666666667, 163.112)","(81.29066666666667, 163.112)"
0.728,0.971,1,-4.232,1,0.1,0.0029,0.869,0.0633,0.192,127.994,4,1os37uqIfusxMNX15CWE0p,"['6TQj5BFPooTa08A7pk8AQ1', '72rZmJbRFSY6IFJAysfOdr']","['progressive electro house', 'brass band', 'brass band pop', 'vocal house', 'progressive house', 'edm', 'pop dance', 'electro house']",Jorts FTW,"Kaskade, Too Many Zooz","Kaskade, Too Many Zooz - Jorts FTW.mp3",233.195,G minor,0.5237607885231473,6A,127.8409090909091,112.08533333333334,156.93866666666668,189.44,14.261333333333331,92.26666666666668,157.728,"['0', '14.261c', '92.267c', '112.085t', '156.939tc', '189.44t', '233.195']","(0, 112.08533333333334)","(0, 14.261333333333331)","(112.08533333333334, 156.93866666666668)","(14.261333333333331, 92.26666666666668)","(156.93866666666668, 189.44)","(92.26666666666668, 157.728)","(189.44, 233.195)","(157.728, 233.195)"
